Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
Ticker,Previous Close,Volume,Market Cap,Total Debt,Net Receivables,Inventory,Property Plant and Equipment,Total Liabilities,Shares Outstanding,Beta,PE Ratio (TTM),EPS (TTM),Dividend,Dividend %,Cash/sh,Cash And Cash Equivalents,NET-NET
AMCN,0.399,92267.0,24573000.0,0.0,74750000.0,0.0,61005000.0,114593000.0,62810000.0,-0.16,0.0,1.424,0.0,0.0,0.0,117547000.0,1.9108661041235473
AMCX,64.52,647663.0,3710000000.0,3130000000.0,0.0,0.0,0.0,0.0,45440000.0,0.31,8.12,8.02,0.0,0.0,0.0,0.0,0.0
AMD,31.18,127217475.0,30241000000.0,1390000000.0,400000000.0,739000000.0,261000000.0,2929000000.0,974870000.0,4.09,107.34,0.29,0.0,0.0,0.0,1185000000.0,-0.8344702370572487
AMDA,0.24,3012980.0,2730000.0,2480000.0,1240000.0,1241000.0,1446000.0,9199000.0,11870000.0,-1.46,0.0,5.25,0.0,0.0,0.0,539000.0,-0.4771272114574558
AMED,119.56,227838.0,3774000000.0,124610000.0,1240000.0,1241000.0,1446000.0,9199000.0,31840000.0,1.27,57.27,2.07,0.0,0.0,0.0,539000.0,-0.17787374371859296
AMEH,17.21,2121046.0,545492000.0,13950000.0,20117304.0,0.0,13814306.0,154322623.0,32840000.000000004,0.63,22.69,0.73,0.0,0.0,0.0,101766636.0,-0.7202711023142508
AMGN,205.1,3151240.0,132755000000.0,34500000000.0,3237000000.0,2834000000.0,4989000000.0,54713000000.0,647270000.0,1.61,61.44,3.34,0.0,0.0,0.0,3800000000.0,-65.01035116720998
AMKR,7.84,646811.0,1864000000.0,1330000000.0,692287000.0,326492000.0,2695065000.0,2830730000.0,239540000.0,2.21,9.37,0.83,0.0,0.0,0.0,596364000.0,4.772314644735744
AMMA,0.285,306323.0,4046999.9999999995,1050000.0,225787.0,0.0,259463.00000000003,1620849.0,15330000.0,2.21,0.0,1.494,0.0,0.0,0.0,348197.0,-0.05504558056099152
AMNB,39.5,39041.0,347586000.0,40150000.0,0.0,1225000.0,25901000.0,1607361000.0,8710000.0,0.56,18.49,2.16,0.0,0.0,0.0,52238000.0,-175.50051664753158
AMOT,49.87,44576.0,468258000.0,64940000.0,31822000.0,32568000.0,38403000.0,100575000.0,9480000.0,1.08,39.82,1.24,0.0,0.0,0.0,15590000.0,-0.6784282700421941
AMPH,19.06,203897.0,887200000.0,52590000.0,46432000.0,63609000.0,185339000.0,117336000.0,46260000.0,1.1,0.0,0.19,0.0,0.0,0.0,65594000.0,4.328264159100735
AMR,4.55,1605801.0,795022000.0,595080000.0,0.0,0.0,0.0,1036978710.0,179060000.0,1.1,0.0,0.33,0.0,0.0,0.0,388303.0,-5.78906739081872
AMRB,15.82,1990.0,89679000.0,15500000.0,0.0,961000.0,1158000.0,578701000.0,5820000.0,0.32,28.21,0.55,0.0,0.0,0.0,38467000.0,-92.5421821305842
AMRH,1.47,81352.0,31554000.0,4930000.0,8838453.0,0.0,95048.0,32748445.0,23370000.0,0.1,0.0,0.57,0.0,0.0,0.0,4882084.0,-0.904684349593496
AMRHW,1.47,81352.0,31554000.0,4930000.0,8838453.0,0.0,95048.0,32748445.0,23370000.0,0.1,0.0,0.57,0.0,0.0,0.0,4882084.0,-0.904684349593496
AMRK,13.21,28699.0,84729000.0,557660000.0,128076000.0,284659000.0,6607000.0,405477000.0,7030000.0,0.3,98.77,0.12,0.0,0.0,0.0,13059000.0,-20.97076813655761
AMRN,2.93,4042779.0,878866000.0,117020000.0,45318000.0,30260000.0,28000.0,226698000.0,293940000.0,1.41,0.0,0.33,0.0,0.0,0.0,73637000.0,-0.35352282778798394
AMRS,7.97,894361.0,495813000.0,171400000.0,33621000.0,5408000.0,13892000.0,351190000.0,62370000.0,-1.97,0.0,2.83,0.0,0.0,0.0,57059000.0,-4.0455226871893535
AMRWW,7.97,894361.0,495813000.0,171400000.0,33621000.0,5408000.0,13892000.0,351190000.0,62370000.0,-1.97,0.0,2.83,0.0,0.0,0.0,57059000.0,-4.0455226871893535
AMSC,7.33,153073.0,139681000.0,0.0,10365000.0,19780000.0,12513000.0,35946000.0,21230000.0,1.33,0.0,1.12,0.0,0.0,0.0,34084000.0,1.3337140838436174
AMSF,63.5,100747.0,1228000000.0,0.0,174234000.0,0.0,0.0,1092813000.0,19260000.0,0.72,24.42,2.61,0.0,0.0,0.0,55559000.0,-47.07053478712357
AMSWA,11.61,138793.0,362531000.0,0.0,22018000.0,0.0,3034000.0,50381000.0,29080000.0,0.62,33.61,0.35,0.0,0.0,0.0,52794000.0,0.7551753782668501
AMTD,56.09,1964870.0,31493000000.0,2630000000.0,18796000000.0,0.0,752000000.0,31380000000.0,567650000.0,1.4,25.33,2.19,0.0,0.0,0.0,1472000000.0,-26.528670835902403
AMTX,1.07,10309.0,23256000.0,171350000.0,2219000.0,5737000.0,78837000.0,174192000.0,20220000.0,-2.68,0.0,1.57,0.0,0.0,0.0,428000.0,-4.470536597428289
AMWD,83.55,478493.0,1460000000.0,751640000.0,162351000.0,104801000.0,218102000.0,1063680000.0,17590000.0,2.06,21.54,3.85,0.0,0.0,0.0,78410000.0,-33.71257816941444
AMZN,1944.3,6605883.0,934029000000.0,45790000000.0,13164000000.0,16047000000.0,48866000000.0,103601000000.0,487740000.0,1.76,151.66,12.63,0.0,0.0,0.0,20522000000.0,-33.45327428547997
ANAB,92.3,469553.0,2231000000.0,11620000.0,0.0,0.0,0.0,0.0,24040000.0,1.76,0.0,1.96,0.0,0.0,0.0,0.0,0.0
ANAT,132.4,50808.0,3549000000.0,136730000.0,358515000.0,0.0,115818000.0,21130993000.0,26890000.0,0.92,6.83,19.33,0.0,0.0,0.0,375837000.0,-757.5474804760133
ANCB,27.85,3237.0,67221000.0,37000000.0,0.0,737000.0,8664000.0,402210000.0,2440000.0,0.84,30.67,0.9,0.0,0.0,0.0,15568000.0,-154.75799180327868
ANCX,27.95,55572.0,580455000.0,338860000.0,0.0,700000.0,27797000.0,2452270000.0,20800000.0,0.9,21.18,1.32,0.0,0.0,0.0,15713000.0,-115.78894230769231
ANDE,38.95,96845.0,1090000000.0,659310000.0,183238000.0,648703000.0,808120000.0,1340691000.0,28250000.0,1.25,11.89,3.25,0.0,0.0,0.0,34919000.0,-1.2698053097345132
ANGI,23.11,554742.0,10855000000.0,267070000.0,28085000.0,0.0,53292000.0,442868000.0,65480000.00000001,2.43,0.0,0.25,0.0,0.0,0.0,221521000.0,-2.244826664630421
ANGO,23.42,185014.0,871640000.0,91620000.0,39401000.0,48916000.0,42461000.0,162877000.0,37080000.0,0.71,53.43,0.44,0.0,0.0,0.0,74096000.0,0.2073557173678533
ANIK,40.85,117359.0,598219000.0,0.0,23825000.0,22035000.0,56183000.0,19126000.0,14580000.0,1.9,33.6,1.22,0.0,0.0,0.0,133256000.0,13.6625
ANIP,54.32,81482.0,625758000.0,204610000.0,58788000.0,37727000.0,20403000.0,237382000.0,11820000.0,1.63,13237.5,0.0,0.0,0.0,0.0,31144000.0,-10.39598138747885
ANSS,183.75,540573.0,15383000000.0,0.0,361477000.0,0.0,57096000.0,695792000.0,84300000.0,1.05,52.02,3.51,0.0,0.0,0.0,881501000.0,6.096236654804271
ANY,0.25,249016.0,3597000.0,44840000.0,11482000.0,8366000.0,2742000.0,72817000.0,15300000.0,1.62,0.0,2.786,0.0,0.0,0.0,4598000.0,-3.4433006535947714
AOBC,15.71,785527.0,856627000.0,194630000.0,61258000.0,153353000.0,159125000.0,322912000.0,54390000.0,0.36,28.79,0.55,0.0,0.0,0.0,48860000.0,0.14144144144144144
AOSL,12.2,197716.0,284683000.0,91880000.0,52026000.0,90182000.0,330756000.0,240887000.0,23860000.0,0.3,20.93,0.57,0.0,0.0,0.0,131535000.0,12.804463537300922
APDN,1.39,198410.0,42759000.0,0.0,2587969.0,326468.0,523688.0,1295868.0,30110000.0,-1.07,0.0,0.38,0.0,0.0,0.0,2959781.0,0.14253775323812687
APDNW,1.39,198410.0,42759000.0,0.0,2587969.0,326468.0,523688.0,1295868.0,30110000.0,-1.07,0.0,0.38,0.0,0.0,0.0,2959781.0,0.14253775323812687
APEI,32.65,106848.0,511604000.0,0.0,7136000.0,0.0,92374000.0,49632000.0,16420000.000000002,0.51,21.5,1.45,0.0,0.0,0.0,179205000.0,13.84281364190012
APEN,7.15,7412.0,150746000.0,33310000.000000004,11729000.0,14343000.0,6885000.0,59148000.0,21880000.0,0.3,0.0,1.75,0.0,0.0,0.0,30513000.0,-0.2642481718464351
APLS,19.97,416735.0,1117000000.0,26760000.0,1297361.0,0.0,0.0,33188595.999999996,56180000.0,0.3,0.0,2.36,0.0,0.0,0.0,175643529.0,2.553007364720541
APOG,42.21,297594.0,1216000000.0,214540000.0,213892000.0,85028000.0,304063000.0,510965000.0,28270000.0,1.64,15.69,2.74,0.0,0.0,0.0,19359000.0,0.5443933498408207
APOP,4.8,3874.0,32677999.999999996,0.0,245000.0,0.0,1344000.0,11521000.0,6510000.0,3.56,0.0,0.93,0.0,0.0,0.0,13734000.0,0.574615975422427
APOPW,4.8,3874.0,32677999.999999996,0.0,245000.0,0.0,1344000.0,11521000.0,6510000.0,3.56,0.0,0.93,0.0,0.0,0.0,13734000.0,0.574615975422427
APPF,82.75,179102.0,2757000000.0,0.0,3387000.0,0.0,6696000.0,25169000.0,15640000.0,1.11,158.25,0.51,0.0,0.0,0.0,16109000.0,0.011269181585677749
APPN,35.63,849901.0,2180000000.0,0.0,55315000.0,0.0,2663000.0,115528000.0,24760000.0,1.11,0.0,0.55,0.0,0.0,0.0,73758000.0,0.09609248788368337
APPS,1.26,160145.0,96013000.0,5430000.0,17050000.0,0.0,2757000.0,58935000.0,76810000.0,1.97,0.0,0.66,0.0,0.0,0.0,12720000.0,-0.39930347610988154
APRI,0.2912,219967.0,6669000.0,0.0,0.0,0.0,0.0,0.0,23440000.0,1.62,0.0,0.639,0.0,0.0,0.0,0.0,0.0
APTI,39.07,589354.0,1691000000.0,108290000.0,68782000.0,0.0,10437000.0,146001000.0,44570000.0,1.62,0.0,0.59,0.0,0.0,0.0,55069000.0,-0.6486089297733901
APTO,2.59,115198.0,89433000.0,0.0,0.0,0.0,141000.0,1765000.0,34410000.0,2.84,0.0,0.82,0.0,0.0,0.0,10631000.0,0.2617553036907876
APTX,27.43,272564.0,894014000.0,0.0,937000.0,0.0,1816000.0,4654000.0,33500000.0,2.84,0.0,6.96,0.0,0.0,0.0,92136000.0,2.686589552238806
APVO,5.11,60084.0,112214000.0,19570000.0,2141000.0,1028000.0,5843000.0,34972000.0,22670000.0,0.7,99.0,0.05,0.0,0.0,0.0,7095000.0,-0.8784406704896339
APWC,2.75,4804.0,35931000.0,35030000.0,135428000.0,97205000.0,42326000.0,112017000.0,13820000.0,1.94,6.45,0.4,0.0,0.0,0.0,46093000.0,9.158863965267727
AQB,2.69,28005.0,37903000.0,2990000.0,183926.0,172363.0,21802976.0,5751069.0,12850000.0,1.94,0.0,0.97,0.0,0.0,0.0,492861.0,1.3049722957198444
AQMS,2.59,304101.0,104317000.0,11330000.0,882000.0,1239000.0,45063000.0,15477000.0,38780000.0,-0.31,0.0,1.21,0.0,0.0,0.0,22793000.0,1.3837029396596183
AQST,16.31,297458.0,407301000.0,46430000.0,6179000.0,4014000.0,13460000.0,69611000.0,24940000.0,-0.31,0.0,1.76,0.0,0.0,0.0,17379000.0,-1.288321972734563
AQXP,2.87,162672.0,68965000.0,24.0,740000.0,0.0,905000.0,11442000.0,23540000.0,1.96,0.0,1.7,0.0,0.0,0.0,52032000.0,1.786321155480034
ARAY,3.9,1332056.0,354601000.0,131080000.00000001,65994000.0,108540000.0,23698000.0,330095000.0,86490000.0,3.23,0.0,0.28,0.0,0.0,0.0,83083000.0,-1.3822233784252516
ARCB,47.1,367892.0,1196000000.0,249630000.0,298565000.0,0.0,591164000.0,714179000.0,25680000.0,1.85,19.88,2.34,0.0,0.0,0.0,120772000.0,8.632427959501557
ARCC,17.27,1528780.0,7388000000.0,4560000000.0,94000000.0,0.0,0.0,5249000000.0,426300000.0,0.85,9.33,1.86,0.0,0.0,0.0,316000000.0,-11.40628665259207
ARCI,1.12,53866.0,7563000.0,946.0,10036000.0,762000.0,538000.0,20653000.0,6880000.0,0.37,0.0,1.03,0.0,0.0,0.0,3313000.0,-1.2927325581395348
ARCT,9.75,42425.0,105290000.0,0.0,480000.0,0.0,1049000.0,18230000.0,10740000.0,2.86,0.0,3.53,0.0,0.0,0.0,24965000.0,0.7582867783985102
ARCW,1.9,6419.0,45447000.0,39610000.0,10988000.0,14369000.0,41349000.0,64956000.0,23310000.0,2.41,0.0,1.14,0.0,0.0,0.0,593000.0,-0.32554697554697554
ARDM,1.23,16654.0,17767000.0,20870000.0,200000.0,0.0,289000.0,20596000.0,15190000.0,0.77,0.0,1.11,0.0,0.0,0.0,7095000.0,-0.8599078341013825
ARDX,4.2,340018.0,257523000.00000003,48840000.0,10796000.0,0.0,8032000.0,18591000.0,62050000.0,2.11,0.0,1.02,0.0,0.0,0.0,75383000.0,1.1751974214343273
AREX,2.07,475376.0,199062000.0,380470000.0,9795000.0,0.0,1082876000.0,492160000.0,91310000.0,3.05,9.6,0.23,0.0,0.0,0.0,21000.0,6.550030117183222
ARGX,80.2,609246.0,2559000000.0,0.0,3000000.0,0.0,676000.0,25977000.0,32450000.000000004,1.28,0.0,1.56,0.0,0.0,0.0,190867000.0,5.171525423728813
ARII,46.44,115945.0,892554000.0,532960000.00000006,63697000.0,54147000.0,1198949000.0,809892000.0,19080000.0,2.7,6.25,7.49,0.0,0.0,0.0,100244000.0,29.567465932914047
ARKR,22.4,2875.0,80022000.0,21410000.0,3761000.0,1992000.0,45215000.0,37627000.0,3470000.0,0.58,16.47,1.4,0.0,0.0,0.0,1406000.0,3.69185878962536
ARLP,19.35,383955.0,2588000000.0,520669999.99999994,181982000.0,60275000.0,1476656000.0,1067885000.0,131370000.0,0.94,6.79,2.9,0.0,0.0,0.0,6756000.0,4.431384638806424
ARLZ,0.0429,6636725.0,17931000.0,274570000.0,13453000.0,6643000.0,7453000.0,438258000.0,67190000.0,0.88,0.0,1.761,0.0,0.0,0.0,28892000.0,-5.782136478642655
ARNA,43.08,530098.0,2159000000.0,59770000.0,14382000.0,0.0,30131000.0,132131000.0,49350000.0,2.21,0.0,2.64,0.0,0.0,0.0,158837000.0,1.3702836879432625
AROW,37.9,27817.0,536346000.0,261250000.0,0.0,1847000.0,27619000.0,2510862000.0,14000000.0,0.43,15.89,2.41,0.0,0.0,0.0,42067000.0,-174.30375
ARPO,3.7,79318.0,137389000.0,0.0,0.0,0.0,107223.0,3592164.0,40530000.0,0.43,0.0,0.9,0.0,0.0,0.0,20264109.0,0.41399378238341966
ARQL,5.15,1091818.0,552790000.0,14600000.0,0.0,0.0,115000.0,24366000.0,108820000.0,0.4,0.0,0.19,0.0,0.0,0.0,20229000.0,-0.0369601176254365
ARRS,26.52,2394035.0,4777000000.0,2160000000.0,1375934000.0,825211000.0,372467000.0,4440223000.0,180330000.0,0.83,40.08,0.66,0.0,0.0,0.0,487573000.0,-11.842882493206899
ARRY,14.89,5026651.0,3252000000.0,111780000.0,32084000.0,0.0,7128000.0,240621000.0,212550000.0,2.24,0.0,0.74,0.0,0.0,0.0,114748000.0,-0.44545753940249355
ARTNA,35.78,38814.0,336683000.0,126170000.0,12677000.0,1519000.0,464384000.0,347995000.0,8359999.999999999,-0.23,22.53,1.62,0.0,0.0,0.0,952000.0,15.264144736842107
ARTW,2.7,8627.0,11337000.0,4990000.0,1975440.0,11966722.0,7164121.0,8388799.0,4200000.0,0.72,0.0,0.5,0.0,0.0,0.0,212400.0,1.5363483333333334
ARTX,3.5,91921.0,92714000.0,15260000.0,36154339.0,8654878.0,9276088.0,45304958.0,26120000.0,0.37,15.99,0.22,0.0,0.0,0.0,5205246.0,0.023720109111791732
ARWR,18.88,1676474.0,1564000000.0,2380000.0,67797.0,0.0,15513019.0,23155118.0,88020000.0,2.16,0.0,0.68,0.0,0.0,0.0,24838567.0,0.19594769086571234
ASCMA,2.35,2938533.0,27563000.0,1810000000.0,0.0,3495000.0,0.0,0.0,11900000.0,1.3,0.0,26.1,0.0,0.0,0.0,0.0,0.14684873949579832
ASET,28.35,1847.0,27563000.0,1810000000.0,0.0,3495000.0,0.0,0.0,11900000.0,1.3,0.0,26.1,0.0,0.0,0.0,0.0,0.14684873949579832
ASFI,3.95,10360.0,26330000.0,86200000.0,15325000.0,0.0,243000.0,73902000.0,6620000.0,0.1,0.0,0.07,0.0,0.0,0.0,18526000.0,-6.59203172205438
ASLN,7.66,4876.0,227190000.0,9720000.0,0.0,0.0,13154000.0,469161000.0,160130000.0,0.1,0.0,0.31,0.0,0.0,0.0,1499784000.0,6.518310123025042
ASMB,36.79,223152.0,918619000.0,0.0,2273421.0,0.0,860026.0,56183676.0,25450000.0,0.96,0.0,3.02,0.0,0.0,0.0,82033209.0,1.1164882023575637
ASML,191.49,806414.0,79336000000.0,3560000000.0,2265300000.0,2958400000.0,1546100000.0,7763200000.0,425310000.0,1.02,26.67,7.06,0.0,0.0,0.0,2259000000.0,-1.8337800663045778
ASNA,4.12,3878316.0,809886000.0,1520000000.0,82300000.0,639300000.0,1437600000.0,3050500000.0,191920000.0,1.95,0.0,0.45,0.0,0.0,0.0,325600000.0,-4.720326177573989
ASND,67.5,145596.0,2782000000.0,0.0,2376000.0,0.0,2557000.0,23768000.0,41840000.0,0.85,0.0,4.11,0.0,0.0,0.0,195351000.0,4.20463671128107
ASNS,1.73,58512.0,24193000.0,11190000.0,1608000.0,0.0,421000.0,22547000.0,14320000.0,0.85,0.0,5.09,0.0,0.0,0.0,76793000.0,3.901745810055866
ASPS,34.21,161545.0,582117000.0,398680000.0,61967000.0,0.0,73273000.0,525179000.0,17040000.0,0.22,2.09,16.35,0.0,0.0,0.0,105006000.0,-17.63056044600939
ASPU,6.79,27292.0,131389000.00000001,2049999.9999999998,6987292.0,0.0,1129421.0,7854941.0,18320000.0,0.93,0.0,0.59,0.0,0.0,0.0,14612559.0,0.7165670305676856
ASRV,4.35,19420.0,78409000.0,147310000.0,0.0,18000.0,12734000.0,1072553000.0,18030000.0,0.4,19.95,0.22,0.0,0.0,0.0,34183000.0,-56.88447032723239
ASRVP,28.05,1700.0,0.0,0.0,0.0,18000.0,12734000.0,1072553000.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,34183000.0,-56.88447032723239
ASTC,3.26,3323310.0,22921000.0,0.0,146000.0,166000.0,3180000.0,2065000.0,4099999.9999999995,1.94,0.0,2.9,0.0,0.0,0.0,2184000.0,0.8515853658536586
ASTE,52.49,674320.0,1212000000.0,2370000.0,119952000.0,391379000.0,190396000.0,202814000.0,23090000.0,0.71,0.0,0.53,0.0,0.0,0.0,62280000.0,14.530770896491989
ASUR,13.13,246083.0,194546000.0,113780000.0,13361000.0,509000.0,5217000.0,139537000.0,15220000.0,0.62,0.0,0.68,0.0,0.0,0.0,27792000.0,-6.324096583442838
ASV,5.56,21042.0,51627000.0,27350000.0,18352000.0,26691000.0,13797000.0,49320000.0,9830000.0,0.62,0.0,0.03,0.0,0.0,0.0,3000.0,-0.8555951169888097
ASYS,5.94,119626.0,88278000.0,8400000.0,36794000.0,30210000.0,15792000.0,101140000.0,14990000.0,2.37,4.07,1.45,0.0,0.0,0.0,51121000.0,0.565276851234156
ATAC,12.44,29676.0,25739000.0,0.0,0.0,0.0,0.0,40927971.0,2000000.0,2.37,0.0,0.14,0.0,0.0,0.0,560204.0,-20.1838835
ATACR,1.1,131215.0,0.0,0.0,0.0,0.0,0.0,40927971.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,560204.0,-20.1838835
ATACU,13.83,3624.0,28544000.0,0.0,0.0,0.0,0.0,40927971.0,2000000.0,2.37,0.0,0.14,0.0,0.0,0.0,560204.0,-20.1838835
ATAI,1.12,72295.0,25875000.0,2280000.0,100105027.0,0.0,52460885.0,167064497.0,22900000.0,2.57,0.0,0.29,0.0,0.0,0.0,256090942.0,9.457034945414847
ATAX,5.8,78825.0,350627000.0,627050000.0,36055006.0,0.0,76692192.0,661613403.0,60450000.0,0.43,14.15,0.41,0.0,0.0,0.0,69597699.0,-8.077456699751862
ATEC,3.21,212461.0,138211000.0,40350000.0,14822000.0,27292000.0,12670000.0,87715000.0,42400000.0,0.73,0.0,0.7,0.0,0.0,0.0,22466000.0,-0.6560495283018868
ATHN,138.7,476362.0,5533000000.0,263700000.0,181200000.0,0.0,355100000.0,540800000.0,40500000.0,0.7,49.96,2.73,0.0,0.0,0.0,165100000.0,2.8469135802469134
ATHX,1.86,936449.0,268853000.0,0.0,739000.0,0.0,2206000.0,10217000.0,138580000.0,-0.3,0.0,0.19,0.0,0.0,0.0,29316000.0,0.15773740799538172
ATIS,0.27,105905.0,6572000.0,14530000.0,861031.0,0.0,333499.0,118978657.0,24340000.0,3.19,0.0,2.11,0.0,0.0,0.0,400223.0,-4.831518559983566
ATISW,0.27,105905.0,6572000.0,14530000.0,861031.0,0.0,333499.0,118978657.0,24340000.0,3.19,0.0,2.11,0.0,0.0,0.0,400223.0,-4.831518559983566
ATLC,2.82,17079.0,42140000.0,376950000.0,335481000.0,0.0,3229000.0,461740000.0,14140000.0,-0.77,0.0,2.29,0.0,0.0,0.0,41484000.0,-11.69846181046676
ATLO,27.1,44255.0,255119000.0,36110000.0,0.0,385509.0,15399146.0,1204306508.0,9310000.0,0.73,17.04,1.61,0.0,0.0,0.0,20442550.0,-125.48572046186897
ATNI,72.63,133980.0,1156000000.0,151000000.0,43529000.0,15398000.0,643146000.0,375382000.0,15960000.0,0.55,57.23,1.26,0.0,0.0,0.0,207956000.0,32.33494674185464
ATNX,16.48,347188.0,1123000000.0,1500000.0,8468000.0,16561000.0,9651000.0,49691000.0,66340000.0,0.55,0.0,1.59,0.0,0.0,0.0,39284000.0,0.20915737111848057
ATOM,4.92,17759.0,62663000.0,0.0,110000.0,0.0,67000.0,949000.0,12410000.0,0.74,0.0,0.98,0.0,0.0,0.0,17369000.0,1.3351732473811442
ATOS,1.56,165043.0,7909000.0,0.0,358277.0,0.0,11467.0,1225407.0,5070000.0,4.37,0.0,6.9,0.0,0.0,0.0,7217469.0,1.237127564102564
ATRA,40.8,1123653.0,1807000000.0,10300000.0,0.0,0.0,44129000.0,39915000.0,45340000.0,4.05,0.0,4.37,0.0,0.0,0.0,79223000.0,1.840251433612704
ATRC,35.58,265355.0,1246000000.0,52480000.0,23083000.0,22451000.0,28749000.0,106538000.0,35360000.0,-0.38,0.0,0.62,0.0,0.0,0.0,21809000.0,-0.7760817307692308
ATRI,641.9,15965.0,1219000000.0,0.0,17076000.0,29354000.0,66369000.0,19392000.0,1850000.0,0.17,36.03,18.26,0.0,0.0,0.0,30136000.0,56.53891891891892
ATRO,43.26,194976.0,1216000000.0,265339999.99999997,132633000.0,150196000.0,125830000.0,406029000.0,21540000.0,2.46,70.65,0.62,0.0,0.0,0.0,17914000.0,-4.0720636025998145
ATRS,3.37,1330312.0,513245000.0,24990000.0,11878000.0,9275000.0,16158000.0,40791000.0,157440000.0,-0.71,0.0,0.13,0.0,0.0,0.0,26562000.0,0.09829141260162602
ATSG,22.33,282123.0,1303000000.0,520710000.00000006,109114000.0,22169000.0,1159962000.0,1153565000.0,59080000.0,1.83,14.95,1.48,0.0,0.0,0.0,32699000.0,2.234529451591063
ATTU,18.79,113888.0,394396000.0,0.0,11633000.0,0.0,1287000.0,28953000.0,21090000.0,2.2,0.0,0.08,0.0,0.0,0.0,29087000.0,0.4810692271218587
ATVI,80.65,5596225.0,61214000000.0,4390000000.0,918000000.0,46000000.0,294000000.0,9255000000.0,762410000.0,0.96,122.21,0.66,0.0,0.0,0.0,4713000000.0,-4.638580291444236
ATXI,3.41,16378.0,36096000.0,0.0,0.0,0.0,0.0,0.0,10550000.0,0.96,0.0,2.4,0.0,0.0,0.0,0.0,0.0
AUBN,40.16,9665.0,145752000.0,2730000.0,0.0,0.0,13791000.0,766475000.0,3640000.0,0.2,17.31,2.31,0.0,0.0,0.0,105528000.0,-177.7901098901099
AUDC,10.07,212850.0,291049000.0,7450000.0,26752000.0,16563000.0,3835000.0,78557000.0,28820000.0,0.76,46.54,0.22,0.0,0.0,0.0,24235000.0,-0.7682685634975711
AUPH,5.72,315830.0,472417000.0,0.0,109000.0,0.0,31000.0,24104000.0,85320000.0,1.4,0.0,0.56,0.0,0.0,0.0,165629000.0,1.6600767698077825
AUTL,28.5,66697.0,1150000000.0,0.0,3776093.0,0.0,3303603.0,3615823.0,38790000.0,1.4,0.0,1.18,0.0,0.0,0.0,102318704.0,2.7027211588038154
AUTO,3.27,21034.0,43117000.0,1000000.0,25911000.0,0.0,2311000.0,25746000.0,12950000.0,1.26,0.0,6.41,0.0,0.0,0.0,24993000.0,1.6209459459459459
AVAV,108.24,487276.0,2529000000.0,0.0,69889000.0,38640000.0,19219000.0,62771000.0,23600000.0,1.2,48.1,2.23,0.0,0.0,0.0,143517000.0,7.275497881355932
AVDL,4.5,106186.0,161029000.0,113150000.0,16509000.0,6157000.0,3001000.0,167697000.0,36760000.0,3.06,0.0,0.07,0.0,0.0,0.0,16564000.0,-3.6091335690968442
AVEO,2.89,1989326.0,448491000.0,18730000.0,402000.0,0.0,0.0,90961000.0,121530000.0,1.4,0.0,0.32,0.0,0.0,0.0,14949000.0,-0.6229778655476014
AVGO,244.93,5224501.0,102576000000.0,17600000000.0,2448000000.0,1447000000.0,2599000000.0,31232000000.0,413450000.0,0.51,8.93,27.8,0.0,0.0,0.0,11204000000.0,-35.96444551940984
AVGR,1.48,195829.0,16172999.999999998,7830000.0,1127000.0,4295000.0,2950000.0,50778000.0,11550000.0,1.32,0.0,17.05,0.0,0.0,0.0,5389000.0,-3.4152597402597404
AVHI,21.45,245915.0,479654000.0,473090000.0,13702000.0,603851000.0,32664000.0,578174000.0,22360000.0,0.87,0.0,1.09,0.0,0.0,0.0,240990000.0,0.34355992844364935
AVID,5.72,369691.0,240712000.0,232060000.0,40134000.0,38421000.0,21903000.0,503254000.0,41790000.0,1.08,0.0,0.44,0.0,0.0,0.0,57223000.0,-8.969059583632449
AVNW,17.16,6386.0,91671000.0,9000000.0,57235000.0,22797000.0,17179000.0,98545000.0,5370000.0,1.45,51.73,0.33,0.0,0.0,0.0,37425000.0,1.933659217877095
AVRO,48.0,532600.0,1168000000.0,0.0,0.0,0.0,349000.0,3657000.0,23720000.0,1.45,0.0,13.46,0.0,0.0,0.0,5963000.0,0.1119308600337268
AVT,46.77,1776228.0,5454000000.0,1650000000.0,3641139000.0,3141822000.0,522909000.0,4911764000.0,115760000.0,0.87,0.0,1.3,0.0,0.0,0.0,621125000.0,4.613296907394609
AVXL,2.57,230107.0,113124000.0,0.0,9748.0,0.0,0.0,3584334.0,45430000.0,3.91,0.0,0.38,0.0,0.0,0.0,27440257.0,0.5252747963900506
AWRE,3.65,18429.0,79837000.0,0.0,2401000.0,0.0,4304000.0,4284000.0,21580000.0,-0.39,411.11,0.01,0.0,0.0,0.0,51608000.0,2.475845690454124
AWSM,10.5,10197228.0,134648000.0,14940000.0,5069086.0,327266.0,193819.0,9613724.0,7090000.0,-0.99,0.0,1.96,0.0,0.0,0.0,735594.0,-0.6655660789844852
AXAS,2.35,1343401.0,396694000.0,115490000.0,32093000.0,0.0,237767000.0,167498000.0,165290000.0,1.44,0.0,0.03,0.0,0.0,0.0,1618000.0,0.5805357250892371
